source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://amos3.aapm.org/abstracts/pdf/174-60567-15991653-182378-762425226.pdf,Medical Dosimetrists,"A medical dosimetrist is tasked with documenting a treatment plan for a patient undergoing radiation therapy. To ensure compliance with institutional standards, what should the dosimetrist do when preparing the treatment plan report?",Adopt the format recommended by the equipment manufacturer.,Use the institution's standardized format for documenting the treatment plan report.,Follow the format used by the previous dosimetrist for consistency.,Consult with the radiation oncologist to determine if any deviations from the standard format are necessary for this specific case.,All of the above,None of the above,B,C,D,E,D,D,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,E,D,A,C,F,D,D,C,B,B,B,B,B,B,B,B,B,E,A,C,A,B,B
https://academy.astro.org/system/files/radonc[1].pdf,Medical Dosimetrists,"A medical dosimetrist has completed a treatment plan for a patient who is scheduled to begin radiation therapy. Before proceeding with the therapy, what must be ensured to comply with standard procedures?","Ensure the radiation oncologist signs and dates the prescription, treatment plan, and dose calculation before starting the therapy.",Verify that the patient has signed the consent form before the radiation therapy begins.,Ensure that the treatment plan is discussed with the nursing staff before the therapy starts.,Confirm that the treatment plan is reviewed by a physicist before initiating the therapy.,All of the above,None of the above,A,A,A,A,A,A,A,E,E,C,A,A,A,A,A,A,E,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
https://mdcb.org/about-mdcb/ethical-standards,Medical Dosimetrists,A medical dosimetrist discovers that a colleague has been falsifying treatment records. What is the appropriate course of action for the dosimetrist in this situation?,Submit a formal report detailing the ethical violation to the appropriate professional oversight authority.,Conduct an internal review of the treatment records to verify the extent of the falsification before deciding on further action.,Report the issue to the hospital administration without involving the MDCB.,Consult with the department's ethics committee to determine if the situation warrants further action.,All of the above,None of the above,A,B,D,F,B,F,F,A,E,A,A,A,A,A,A,A,C,F,C,A,F,A,C,B,C,A,E,B,E,B,E,F,D,A,A,A,A,A,A,A,C,D,F,D,C,C
https://mdcb.org/sites/mdcb/files/images/SafetyisnoAccident.pdf,Medical Dosimetrists,A medical dosimetrist has just completed a dosimetric treatment plan for a patient. What is the appropriate next step to ensure proper documentation of the patient's care?,Store the treatment plan in a separate file for future reference.,Discuss the treatment plan with the medical physicist before documenting.,Document the completed dosimetric treatment plan in the patient's record.,Verify the treatment plan against the initial simulation data before documentation.,All of the above,None of the above,C,C,A,C,F,F,B,C,C,C,A,B,D,E,E,A,C,C,C,B,E,E,D,D,B,D,F,A,E,E,A,E,B,A,E,B,F,E,B,F,C,C,C,C,C,C
https://www.medicaldosimetry.org/about/scope-of-practice/,Medical Dosimetrists,A certified medical dosimetrist is asked to contour a gross target volume (GTV) as part of a patient's radiation treatment plan. What is the appropriate action for the dosimetrist to take in this situation?,"Contour the GTV after reviewing the patient's surgical history, assuming it provides necessary context for delineation.",Decline the contouring task and inform the radiation oncologist that it violates certification standards for dosimetrists.,"Contour the GTV after verifying the patient's most recent lab results, as they may indicate changes in tissue characteristics relevant to delineation.","Contour the GTV after consulting with the radiologist to confirm the imaging modality used, as it might affect the contouring process.",All of the above,None of the above,B,C,F,F,E,E,E,A,B,B,B,B,B,B,B,B,C,E,B,B,B,B,E,D,A,D,F,C,E,F,C,B,B,B,B,B,B,B,B,B,C,F,C,B,B,B
https://pubs.medicaldosimetry.org/pub/ADFA7484-D9B1-16F0-DD01-708138607600,Medical Dosimetrists,"A medical dosimetrist is tasked with implementing a new SBRT program at their facility. The team consists of various specialists, including radiation oncologists and medical physicists. What is the best approach to ensure the program's success?",Conduct a preliminary trial run of the program with a limited patient group before involving the full team for feedback.,Prioritize the development of detailed treatment protocols before establishing a feedback loop with the multidisciplinary team.,Ensure that the program is developed in a multidisciplinary setting with clear communication channels and minimal interruptions.,Emphasize the acquisition of state-of-the-art equipment before finalizing the integration of the program with existing clinical workflows.,All of the above,None of the above,C,B,B,D,A,D,D,A,B,A,C,C,C,C,C,C,C,C,C,C,C,C,D,A,F,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,A,E,A,C,C,C
https://www.astro.org/news-and-publications/astronews/2024/summer-astronews/features/state-of-medical-dosimetry,Medical Dosimetrists,A medical dosimetrist is preparing to finalize a patient's treatment plan in the record and verify system. What should the dosimetrist do to ensure the treatment plan aligns with the doctor's directives?,Review the treatment plan with the radiation therapist to confirm equipment availability before finalizing.,Ensure that the treatment plan is reviewed by a physicist only after the dosimetrist has independently verified the dose calculations.,Verify that the prescriptions in the system are consistent with the doctor's directives and contour names.,Confirm that the treatment plan parameters match the standard protocol templates before checking for patient-specific adjustments.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,A,B,E,A,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
https://pmc.ncbi.nlm.nih.gov/articles/PMC13101292/,Medical Dosimetrists,"A medical dosimetrist is tasked with scheduling motion assessment sessions using fluoroscopy on a linear accelerator. Considering the need for imaging and motion verification, what is the appropriate amount of time to allocate for each session to ensure departmental efficiency?","Allocate 35 minutes per session, balancing imaging needs with departmental flow.",Allocate approximately 45 minutes for each fluoroscopy session to accommodate imaging and motion verification.,Plan for 60 minutes per session to allow for extended imaging and verification.,"Allocate 50 minutes per session, considering additional time for patient preparation and comfort measures.",All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,B,B,D,C,D,A,D,F,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,B,B,B,B,B,B
https://pmc.ncbi.nlm.nih.gov/articles/PMC13083593/,Medical Dosimetrists,A medical dosimetrist is tasked with evaluating the accuracy of dose delivery for a patient undergoing radiation therapy. The dosimetrist uses synthetic CT images to assess the treatment plan. What action should the dosimetrist take to ensure the clinical target volume receives the correct dose?,Use synthetic CT-based evaluation to confirm that 99% of the clinical target volume receives at least 98% of the prescribed dose.,Rely on traditional CT images to ensure that 99% of the clinical target volume receives at least 98% of the prescribed dose.,Ensure that 95% of the clinical target volume receives at least 95% of the prescribed dose using synthetic CT images.,Use MRI-based evaluation to confirm that 99% of the clinical target volume receives at least 98% of the prescribed dose.,All of the above,None of the above,A,B,E,B,D,B,E,B,D,B,B,E,B,D,E,F,B,A,F,B,B,D,C,D,D,D,E,E,D,B,D,E,B,D,F,B,C,D,B,E,C,E,E,E,F,B
https://www.aapm.org/pubs/reports/rpt_80.pdf,Medical Dosimetrists,A medical dosimetrist is tasked with evaluating the staffing needs for a clinic that has recently acquired a dual-energy accelerator. What is the minimum staffing requirement for a physicist in this scenario?,Assign a physicist to conduct monthly data analysis of the dual-energy accelerator's performance metrics.,Assign a physicist to oversee the dual-energy accelerator operations bi-weekly to ensure compliance with standard procedures.,Ensure that the facility employs at least one full-time physicist for the dual-energy accelerator.,Assign a physicist to perform quarterly calibration checks on the dual-energy accelerator to maintain operational accuracy.,All of the above,None of the above,C,A,B,D,B,D,D,D,E,F,E,F,D,E,E,B,F,D,F,A,A,E,A,F,D,D,C,D,D,E,F,A,E,E,B,F,A,A,A,A,A,A,A,A,D,F
https://www.aapm.org/government_affairs/FDA/documents/AAPMIntegratedLetter_FDA-2010-N-0217_07-15-2010.pdf,Medical Dosimetrists,A medical dosimetrist is preparing to deliver a radiation treatment and needs to verify the treatment parameters. What is the appropriate action to ensure the parameters are correct before proceeding with the treatment?,Consult with a radiation oncologist only if there is a discrepancy in the parameters.,Perform a visual inspection of the treatment room setup to ensure all equipment is correctly positioned before verifying parameters.,Use the formatted output provided by the device to verify treatment parameters before proceeding.,Cross-reference the treatment parameters with the previous session's settings to ensure consistency.,All of the above,None of the above,C,C,C,C,C,C,C,B,D,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,F,D,F,F,F,E,D,C,C,C,C,C,C
https://mdcb.org/about-mdcb/ethical-standards,Medical Dosimetrists,A medical dosimetrist discovers that a colleague has been falsifying treatment records for several patients. What is the appropriate action for the dosimetrist to take in this situation?,Submit a detailed written report of the violation to the appropriate professional oversight authority.,Consult with the hospital's legal department to determine the appropriate course of action.,Initiate a peer review process through the hospital's internal quality assurance committee.,Review the treatment records with the department head to determine if further action is necessary.,All of the above,None of the above,A,D,F,D,C,C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,F,E,C,C,D,A,A,A,A,A,A,A,A,A,A,A,A,E,B,D,A,A,A
https://pubs.medicaldosimetry.org/pub/0D422D93-A306-DC24-3BB8-CF7E046B1779,Medical Dosimetrists,A Medical Dosimetrist is tasked with reviewing a patient's treatment plan to ensure the accuracy of dose calculations before therapy begins. What is the appropriate action to take in this scenario?,Verify dose calculations by comparing them with historical patient data to ensure consistency before treatment delivery.,Verify dose calculations by conducting a peer review with another dosimetrist after the treatment plan has been finalized.,Verify dose calculations by reviewing the treatment plan only if there are significant changes in the patient's condition before treatment delivery.,Perform both manual and computer-generated dose calculations and verify them to ensure accuracy before treatment delivery.,All of the above,None of the above,D,B,C,A,E,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,F,A,E,E,C,D,D,D,D,D,D,D,D,D,D,D,D,F,C,F,D,D,D
https://pubs.medicaldosimetry.org/pub/ADD9F261-9EF7-0DA4-8236-03D6A2D7D0DB,Medical Dosimetrists,"A medical dosimetrist is setting up a new IMRT program at a radiation oncology center. To ensure the safety and accuracy of the treatment delivery, what is the most appropriate action the dosimetrist should take?",Establish clinical IMRT planning and delivery protocols and validate the accuracy of treatment delivery parameters.,Implement a bi-annual review of treatment plans to ensure compliance with evolving standards.,Focus on optimizing the software interface for ease of use by the clinical team.,Conduct a retrospective analysis of past treatment outcomes to identify potential improvements in the new IMRT program.,All of the above,None of the above,A,B,C,D,C,E,F,B,D,A,A,A,A,A,A,A,A,C,F,A,A,A,E,E,B,F,B,C,D,D,F,A,A,A,A,A,A,A,A,A,F,B,B,B,E,E
https://mdcb.org/sites/mdcb/files/images/ACR-ASTRO%20Practice%20Parameters.pdf,Medical Dosimetrists,"A medical dosimetrist has completed a treatment plan for a patient scheduled to begin radiation therapy. Before proceeding, what must be ensured to comply with standard protocols?","Ensure the radiation oncologist signs and dates the prescription, treatment plan, and dose calculation before starting therapy.",Confirm that the treatment plan is reviewed by a second dosimetrist for accuracy.,Ensure the treatment plan is reviewed by the radiation therapist before the final approval by the oncologist.,Verify that the patient has signed a consent form before the treatment plan is finalized.,All of the above,None of the above,A,A,A,A,A,E,A,B,B,A,A,A,A,A,A,A,D,C,C,A,A,A,A,A,A,A,A,A,B,F,E,A,A,A,A,A,A,A,A,A,A,A,A,F,B,E
https://www.cdc.gov/viral-hemorrhagic-fevers/hcp/emergency-guidance/ems-911.html,Emergency Medical Technicians,An EMS clinician is dispatched to a location where a patient is suspected of having viral hemorrhagic fever (VHF). What is the appropriate action to take before arriving at the scene?,Consult with the on-scene incident commander for VHF risk assessment upon arrival.,Ensure that all EMS equipment is thoroughly sanitized after the call to prevent VHF transmission.,Verify that the patient's travel history is documented in the report before arriving at the scene.,Ensure that EMS clinicians are informed of potential VHF exposure before they arrive at the scene.,All of the above,None of the above,D,A,A,E,F,C,F,D,D,A,E,B,A,F,A,A,C,D,D,B,B,A,C,B,A,A,A,B,D,D,D,C,B,F,B,B,C,B,B,F,B,A,F,D,D,D
https://stacks.cdc.gov/view/cdc/62400/cdc_62400_DS1.pdf,Emergency Medical Technicians,"An EMT arrives at the scene where a patient has fallen from a significant height, sustaining multiple injuries. The patient is unconscious and bleeding from a leg wound. What should the EMT do first to provide effective emergency care?",Check the patient's blood pressure and pulse before addressing the bleeding.,Prioritize securing the scene to prevent further accidents before attending to the patient's injuries.,Perform necessary life-saving steps such as establishing an airway and stopping any hemorrhages.,Immobilize the patient's spine before addressing any other injuries.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,E,D,D,E,B,C,C,C,C,B,E,D,C,C,C,E,F,E,E,C,C,F,E,E,F,E,E,D,E,E,C,C,C,C,C,C
https://www.cdc.gov/niosh/docs/2017-194/pdfs/2017-194.pdf,Emergency Medical Technicians,"An EMT is driving an ambulance to respond to an emergency call. During the drive, the EMT receives a message on their phone. What is the appropriate action for the EMT to take while driving the ambulance?",The EMT should ask a passenger to read and respond to the message on their behalf.,"The EMT should keep both hands on the wheel and eyes on the road, ignoring the message until safely parked.",The EMT should use the vehicle's hands-free system to listen to and respond to the message while continuing to drive.,The EMT should pull over to the side of the road to read and respond to the message.,All of the above,None of the above,B,A,F,E,E,A,C,B,B,B,D,F,F,A,F,C,B,B,B,D,D,F,C,E,C,C,D,C,B,B,B,A,E,B,D,A,E,D,A,D,E,D,F,B,B,B
https://www.cdc.gov/mmwr/preview/mmwrhtml/rr6101a1.htm,Emergency Medical Technicians,An EMT is evaluating a patient who has sustained multiple fractures after falling from a significant height. The EMT needs to decide on the appropriate facility for transport. What should the EMT do to ensure the patient receives the best care for their injuries?,"Transport the patient to a hospital with an orthopedic specialist on call, assuming they can provide comprehensive trauma care and immediate surgical intervention.",Transport the patient to a trauma center or hospital equipped to handle their specific injuries based on the field triage assessment.,"Transport the patient to a hospital with a well-regarded emergency department, assuming they can handle trauma cases efficiently.","Transport the patient to the nearest hospital with a general surgery team available, assuming they can stabilize the patient until specialized care is arranged.",All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,D,F,C,A,A,F,F,E,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B
https://www.dshs.texas.gov/sites/default/files/emstraumasystems/Magazine/PDF/NewsletterSpring2025.pdf,Emergency Medical Technicians,"In Texas, an EMT is treating a child with a severe injury. The parent is intoxicated and refusing consent for transport. What should the EMT do in this situation?",Consult with medical control or law enforcement to proceed with treatment and transport.,Transport the child only if another family member provides consent.,Attempt to calm the parent and re-evaluate the situation after a brief waiting period.,Contact child protective services to obtain consent for transport before proceeding.,All of the above,None of the above,A,E,B,C,F,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E,D,C,F,D,D,A,A,A,A,A,A,A,A,A,A,A,A,D,C,C,A,A,A
https://emsa.ca.gov/wp-content/uploads/sites/71/2023/03/leg-rpt-313.pdf,Emergency Medical Technicians,"In California, according to the proposed statewide standards as of 2023, when an Emergency Medical Technician (EMT) arrives at a hospital with a patient, what is the required action regarding ambulance patient offload time to align with the intended regulatory compliance?",Ensure the transfer of care is completed within 25 minutes in 75% of cases.,Ensure the transfer of care is completed within 10 minutes in 70% of cases.,Ensure the transfer of care is completed within 15 minutes in 80% of cases.,Ensure that the transfer of care to hospital staff is completed within 20 minutes in 90% of cases.,All of the above,None of the above,D,A,E,B,E,C,F,D,D,D,D,D,D,D,D,D,F,B,E,C,E,A,F,F,C,D,F,E,F,A,B,B,B,A,C,F,F,B,C,E,A,E,A,D,E,D
https://emsa.ca.gov/wp-content/uploads/sites/71/2017/07/ResourceManualNarrative.pdf,Emergency Medical Technicians,"According to public safety communication regulations applicable in California, during a continuous radio communication between an Emergency Medical Technician (EMT) and a hospital in the context of a prolonged emergency response, what is the correct procedure for identifying the EMT's station in 2023?",Identify the station with the assigned FCC call sign every 15 minutes during continuous operation.,Identify the station with the assigned FCC call sign at the start of each new communication session during continuous operation.,Transmit the assigned FCC call sign at least once every 30 minutes during continuous operation.,Identify the station with the assigned FCC call sign every 45 minutes during continuous operation.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,F,D,D,C,C,C,C,B,B,F,C,C,C,C,C,C,C,C,C,C,C
https://www.floridahealth.gov/wp-content/uploads/2025/08/adp.pdf,Emergency Medical Technicians,An EMT receives a notification about a nearby disaster and considers responding immediately. What is the appropriate course of action for the EMT in this situation?,The EMT should contact the nearest hospital to coordinate a response.,The EMT should gather equipment and wait at the station for further instructions.,The EMT should contact the local police department to verify the situation before taking any further action.,The EMT should wait for an authorized mission request before deploying to the incident scene.,All of the above,None of the above,D,E,A,F,E,B,E,D,D,D,D,D,D,D,D,D,D,D,D,C,B,E,A,C,E,E,C,E,D,D,D,C,B,C,B,B,F,D,D,D,C,A,F,D,D,D
https://www.floridahealth.gov/wp-content/uploads/2025/08/adp.pdf,Emergency Medical Technicians,An EMT is preparing to report to a deployment rally point for an emergency situation. What is a critical item they must ensure they have with them before leaving?,Ensure they have a prepared three-day Go Pack with them.,Ensure they have a list of local emergency contacts and a flashlight.,Pack extra uniforms and personal hygiene items.,Carry a first aid kit and a map of the deployment area.,All of the above,None of the above,A,E,B,E,F,D,B,F,F,D,B,D,C,C,F,D,E,C,D,F,B,C,F,C,B,C,A,A,B,C,C,F,E,E,D,E,D,D,B,C,B,E,C,D,B,B
http://www.naemt.org/Files/Education/B-con/NAEMT%20News%20Summer%202014_Active%20Shooter.pdf,Emergency Medical Technicians,"An EMT is assessing a victim in an active shooter scenario where police have secured the area. The victim has multiple injuries, including a significant bleeding wound. What should the EMT prioritize to improve the victim's chances of survival?",Stabilize the victim's neck and spine before addressing bleeding.,Assess the victim's airway before addressing bleeding.,Apply a tourniquet only if direct pressure fails to control the bleeding.,Prioritize controlling any bleeding as soon as possible.,All of the above,None of the above,D,D,D,D,D,D,D,B,C,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,A,C,D,D,D,D,D,D,D,D,D,D,D,D,A,F,F
https://docinfofiles.nfpa.org/files/AboutTheCodes/455/NFPA_455_Proposed_TIA_1829.pdf,Emergency Medical Technicians,An EMT is attending their annual training session required by their employer. The training includes various components to ensure the safety and effectiveness of the EMTs in the field. What should the EMT focus on during this training session?,The EMT should focus on reviewing basic first aid techniques and CPR certification renewal during the annual training session.,The EMT should participate in the self-defense training that includes verbal de-escalation and physical defense techniques as part of their annual training requirements.,The EMT should prioritize learning about hazardous materials handling and containment protocols during the annual training session.,The EMT should focus on advanced cardiac life support techniques during the annual training session.,All of the above,None of the above,B,D,C,C,D,C,C,C,D,E,F,A,C,C,A,D,E,A,F,D,E,D,A,A,D,B,F,E,E,D,A,C,F,F,C,E,E,D,C,F,E,F,A,F,A,C
https://docinfofiles.nfpa.org/files/AboutTheCodes/1001/1001_F2017_PQU_FFQ_SD_SRstatements.pdf,Emergency Medical Technicians,An Emergency Medical Technician (EMT) arrives at the scene where a person has collapsed and is unresponsive. The EMT assesses the situation and determines that immediate medical intervention is necessary. What should the EMT do next?,"Begin by assessing the airway and administering back blows if there is suspicion of an obstruction, then evaluate the need for CPR.",Perform CPR/AED and manage bleeding and shock as necessary.,"Initiate a head-tilt, chin-lift maneuver and wait for signs of spontaneous breathing before deciding on further intervention.",Check for a pulse for up to 30 seconds before deciding to begin CPR.,All of the above,None of the above,B,F,C,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,C,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B
https://stacks.cdc.gov/view/cdc/188075/cdc_188075_DS1.pdf,Paramedics,"A paramedic is preparing for an emergency call and needs to select medical equipment. To ensure the safety of both the patient and themselves, what should the paramedic prioritize when choosing equipment?",Select safety-engineered medical devices to minimize the risk of needlestick injuries.,Select equipment based on the patient's age and weight.,"Select equipment based on the most common emergencies in the area, assuming they will be relevant to this call.",Select equipment primarily based on the availability in the ambulance to ensure quick response times.,All of the above,None of the above,A,A,A,A,B,F,C,A,F,F,A,A,A,A,A,A,E,B,E,A,A,A,A,A,E,A,A,A,B,D,E,A,A,A,A,A,A,A,A,A,A,A,A,D,E,C
https://www.cdc.gov/viral-hemorrhagic-fevers/hcp/emergency-guidance/ems-911.html,Paramedics,"During a medical emergency, a paramedic comes into direct contact with body fluids from a patient suspected of having viral hemorrhagic fever. What is the appropriate immediate action for the paramedic to take?",Immediately stop working and decontaminate the affected area according to protocol.,Temporarily isolate the patient and continue monitoring their condition while awaiting further instructions from the infectious disease team.,Immediately notify the emergency department of the exposure and await their guidance before proceeding with decontamination.,Perform a preliminary risk assessment to determine the level of exposure and decide on decontamination procedures based on the perceived risk level.,All of the above,None of the above,A,A,A,A,A,A,A,B,F,A,A,A,A,A,A,A,B,B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
https://www.cdc.gov/niosh/ryan-white/php/guidelines/index.html,Paramedics,A paramedic is treating a patient suspected of having rabies and notices they have a cut on their hand. What action should the paramedic take to prevent exposure to rabies?,The paramedic should wash their hands with soap and water after treating the patient.,The paramedic should apply pressure to the cut to stop any bleeding and then proceed to clean the wound with an alcohol-based sanitizer.,The paramedic should apply a topical antibiotic ointment to the cut before treating the patient to prevent infection.,"The paramedic should avoid contact of their wounds or mucous membranes with the patient's saliva, nerve tissue, or cerebral spinal fluid.",All of the above,None of the above,D,D,D,D,D,D,D,C,D,D,C,D,D,D,D,D,A,C,C,A,E,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://www.cdc.gov/overdose-prevention/php/od2a/new-jersey.html,Paramedics,"In New Jersey, a paramedic responds to a call in 2023 where the patient is exhibiting signs of opioid withdrawal. According to state policy changes, what is the appropriate action to take in this situation?",Transport the patient to the hospital without administering any medication.,Administer a benzodiazepine to the patient to alleviate anxiety and agitation associated with withdrawal symptoms.,Initiate transport to a specialized addiction treatment facility instead of a general hospital to ensure appropriate care for withdrawal symptoms.,Administer buprenorphine to the patient to manage opioid withdrawal or OUD without needing to administer naloxone first.,All of the above,None of the above,D,E,C,A,B,F,B,D,B,E,D,D,D,D,D,D,D,D,D,D,D,D,E,F,A,C,F,C,F,F,B,D,D,D,D,D,D,D,D,D,A,C,F,F,C,F
https://www.dshs.texas.gov/sites/default/files/emstraumasystems/GETAC/PDF/getac-appropriate-air-medical-services-utilzation.pdf,Paramedics,A paramedic is evaluating a trauma patient at the scene of an accident and needs to determine if air transport is necessary. What should the paramedic do to assess whether the patient would benefit from helicopter emergency medical services?,"Consider air transport if the patient has a heart rate of 90 beats per minute, as this may indicate a need for rapid intervention.","Request air transport if the patient has a systolic blood pressure of 110 mmHg, as this may indicate a need for rapid intervention.","Consider air transport if the patient has a respiratory rate of 20 breaths per minute, as this may indicate a need for rapid intervention.",Evaluate the patient's condition using a structured triage tool to determine if helicopter emergency medical services would be beneficial.,All of the above,None of the above,D,D,D,E,D,D,A,D,D,D,E,A,B,C,A,C,A,E,F,A,A,A,F,D,F,D,D,D,D,D,D,F,C,C,F,B,E,A,E,E,D,D,D,D,D,D
https://emsa.ca.gov/wp-content/uploads/sites/71/2017/07/Evaluation-of-California%C2%B9s-CP-Pilot-Program_final.pdf,Paramedics,"In California, a community paramedic is assigned to a patient with tuberculosis who is undergoing directly observed therapy. What is the appropriate action for the paramedic to take in this situation?",Administer the TB medication only after confirming the patient's adherence to the treatment plan for the previous week.,Refer the patient to a hospital for daily TB medication administration.,Dispense the prescribed TB medication and monitor the patient for any side effects or symptoms that may require a change in the treatment regimen.,Schedule a weekly telehealth check-in with the patient to ensure they are taking their TB medication as prescribed.,All of the above,None of the above,C,E,F,B,F,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,B,F,A,F,F,C,C,C,C,C,C,C,C,C,C,C,C,D,D,B,C,C,C
https://emsa.ca.gov/wp-content/uploads/sites/71/2017/07/Evaluation-of-California%C2%B9s-CP-Pilot-Program_final.pdf,Paramedics,"In California, a paramedic is responding to a 911 call involving a patient experiencing a behavioral health crisis. What action should the paramedic take to determine the appropriate transport destination for the patient?",Perform a medical screening to determine if the patient can be safely transported directly to a mental health crisis center.,Consider the patient's previous medical records to determine if they have a history of mental health issues that require transport to a psychiatric facility.,Contact a mental health professional to conduct an assessment before deciding on transport.,Assess the patient's current medication compliance to determine if they should be transported to a general hospital for stabilization.,All of the above,None of the above,A,A,A,A,A,A,A,C,C,E,B,E,E,D,A,D,A,A,A,B,B,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
https://www.floridahealth.gov/wp-content/uploads/2025/08/adp.pdf,Paramedics,"In Florida, a paramedic is part of a non-fire based ground ambulance team responding to a no-notice deployment request. What is the required preparation for the ambulance team to ensure compliance with state guidelines?","Ensure that the ambulance is equipped with sufficient staff, uniforms, medical equipment, and supplies to sustain operations for 3 days.",Ensure the ambulance is equipped for 48 hours of operations and coordinate with nearby facilities for additional support if needed.,Ensure the ambulance is prepared for 24-hour operations and establish a rapid resupply protocol with local emergency services.,Prepare the ambulance to operate independently for 7 days without resupply.,All of the above,None of the above,A,C,C,C,C,C,C,A,F,C,A,A,A,A,A,A,D,D,D,A,A,A,C,C,B,D,A,C,D,F,C,A,A,A,A,A,A,A,A,A,C,B,E,E,E,B
https://www.floridahealth.gov/wp-content/uploads/2025/08/64J-1.002-DRAFT-Basic-Life-Support-Service-License.pdf,Paramedics,A paramedic is preparing an Advanced Life Support (ALS) vehicle for service. The medical director has provided an approved minimum equipment list. What should the paramedic do to ensure the vehicle is ready for calls?,Check the vehicle for items that are not on the list but might be useful.,Ensure the ALS vehicle is equipped with all items from the approved minimum equipment list.,Equip the vehicle based on the paramedic's personal experience and judgment.,Ensure the ALS vehicle is equipped with items based on the previous shift's feedback and experiences.,All of the above,None of the above,B,E,E,D,F,D,D,A,E,C,B,B,B,B,B,B,E,B,B,B,B,B,E,E,D,A,A,B,E,A,C,B,B,B,B,B,B,B,B,B,A,A,E,A,C,D
https://www.floridahealth.gov/wp-content/uploads/2025/08/64J-1.002-DRAFT-Basic-Life-Support-Service-License.pdf,Paramedics,A paramedic is assigned to an advanced life support (ALS) non-transport vehicle for an emergency response. What staffing requirement must be met when providing ALS care in this vehicle?,Ensure the ALS non-transport vehicle is staffed with a certified paramedic and an advanced EMT.,Ensure the ALS non-transport vehicle is staffed with a certified paramedic and a critical care technician.,Ensure the ALS non-transport vehicle is staffed with a certified paramedic and an emergency medical responder.,Ensure the ALS non-transport vehicle is staffed with a certified paramedic or licensed physician.,All of the above,None of the above,D,E,E,F,F,C,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,A,E,A,B,A,D,D,D,D,D,D,D,D,D,D,D,D,C,F,F,D,D,D
